Name,Team,POS,ADP,PA,mAVG,mRBI,mR,mSB,mHR,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Gustavo Campero ","LAA","OF",999,30.6122,-0.17960876643343648,-12.773091846007587,-12.122441868262102,-3.0998731328444227,-7.668340729954179,-35.843356343501725,11.603575064486456,-23.239781279015272,"Gustavo Campero","22707",672569
"Ryan Ward ","LAD","OF",999,32.3634,-0.41863381319812115,-12.614148807610878,-12.033840543658405,-3.3043659234282403,-7.478046303444852,-35.84903539134049,11.603575064486456,-23.24546032685404,"Ryan Ward","27449",669899
"Dominic Fletcher ","PIT","OF",999,39.967,-0.29093387965795814,-12.61978247948554,-12.007181098870905,-3.3040278114202386,-7.674175032151762,-35.8961003015864,11.603575064486456,-23.292525237099948,"Dominic Fletcher","26149",666150
"Dairon Blanco ",,"OF",999,24.7411,-0.2103720326847168,-12.92554706016462,-12.22787476922794,-2.773523198588275,-7.767204316560158,-35.904521377225706,11.603575064486456,-23.300946312739253,"Dairon Blanco","19779",680118
"Garrett Hampson ","CIN","OF",999,49.5429,-0.6450344128796086,-12.626107668071947,-11.877084419580177,-3.043103407227919,-7.78179009587275,-35.9731200036324,11.603575064486456,-23.36954493914595,"Garrett Hampson","19262",641658
"José Azócar ","ATL","OF/DH",999,33.1036,-0.2736327548428962,-12.799592535319139,-12.1266215054859,-3.005335830392763,-7.788623422908659,-35.99380604894935,11.603575064486456,-23.3902309844629,"Jose Azocar","18821",640492
"Nolan Jones ","CHW","OF",999,31.5507,-0.3054037053894562,-12.77006145985649,-12.103068565415365,-3.2332938603555363,-7.650997646375163,-36.06282523739201,11.603575064486456,-23.459250172905556,"Nolan Jones","20529",666134
"Steward Berroa ","PHI","OF",999,36.8016,-0.6749616172850366,-12.828066042625048,-12.053439766775648,-2.764191250738171,-7.773118554083241,-36.09377723150714,11.603575064486456,-23.490202167020687,"Steward Berroa","22766",672642
"Brett Harris ","ATH","3B",999,99.7627,-0.8268410900691865,-11.375572454204011,-10.679912482236148,-2.9991482818951334,-7.0143784467383075,-32.89585275514278,8.401389694984731,-23.494463060158054,"Brett Harris","29788",695391
"Michael Siani ","BAL","OF",999,42.5196,-0.8254807286533707,-12.698593030708444,-11.945201558194988,-2.9357852814327194,-7.723566869701317,-36.128627468690844,11.603575064486456,-23.525052404204384,"Michael Siani","22557",672279
"Héctor Rodríguez ","CIN","OF",999,24.9302,-0.0638186905027934,-12.847977127065977,-12.235047973477345,-3.320663135838964,-7.690159453383598,-36.15766638026868,11.603575064486456,-23.554091315782223,"Hector Rodriguez","sa3015828",699302
"J.D. Martinez ",,"DH/OF",999,31.1161,-0.3061073100716563,-12.705955470117447,-12.124927036125435,-3.419088806995867,-7.612115541550084,-36.16819416486049,11.603575064486456,-23.56461910037403,"J.D. Martinez","6184",502110
"Rhylan Thomas ","TOR","OF",999,25.4033,0.042110215156769694,-12.938990589209965,-12.256755845636345,-3.2141226656468387,-7.853560108855695,-36.221318994192075,11.603575064486456,-23.617743929705615,"Rhylan Thomas","31793",689041
"Jared Young ","NYM","1B/OF/DH",999,25.1546,-0.21622940351317216,-12.83394376495972,-12.203606362598382,-3.348490114841679,-7.6436847550235205,-36.24595440093647,11.603575064486456,-23.642379336450013,"Jared Young","20404",676724
"Andrew Pinckney ","WSN","OF",999,29.6892,-0.3390536248035657,-12.847855126081,-12.199464341346504,-3.1597197442396516,-7.704545406291756,-36.25063824276248,11.603575064486456,-23.647063178276024,"Andrew Pinckney","sa3022670",687605
"Kahlil Watson ","CLE","OF",999,30.7987,-0.5008837403514327,-12.783220303773533,-12.147124454572953,-3.2059064451011983,-7.622785144925557,-36.25992008872468,11.603575064486456,-23.656345024238217,"Kahlil Watson","29905",696135
"Ryan Clifford ","NYM","1B/OF",999,30.9783,-0.5232240175522554,-12.743215036434092,-12.091753339914082,-3.364111083083094,-7.55712916014218,-36.2794326371257,11.603575064486456,-23.67585757263925,"Ryan Clifford","sa3020126",691775
"Andrew Pintar ","MIA","OF",999,37.1502,-0.5011939800878413,-12.793816496635301,-12.104555922491288,-3.0949028440048556,-7.786305691476588,-36.28077493469588,11.603575064486456,-23.677199870209414,"Andrew Pintar","sa3020715",801464
"Kristian Robinson ","ARI","OF",999,29.9374,-0.43965531541796976,-12.82898124397261,-12.14228581963581,-3.1744616252909235,-7.695993755581182,-36.2813777598985,11.603575064486456,-23.67780269541204,"Kristian Robinson","sa3006884",677565
"Matt Koperniak ","STL","OF",999,30.175,-0.24152982255415234,-12.825340707426452,-12.187471355033711,-3.343553613018945,-7.721768610701154,-36.319664108734415,11.603575064486456,-23.71608904424796,"Matt Koperniak","sa3014834",689288
"Kemp Alderman ","MIA","OF",999,24.6147,-0.1917802044317211,-12.884382541017606,-12.267317988606687,-3.281543070665191,-7.704785188449623,-36.32980899317082,11.603575064486456,-23.726233928684366,"Kemp Alderman","sa3022562",694580
"Jase Bowen ","SDP","OF",999,29.9374,-0.44359175214777546,-12.828371093577548,-12.183931817761705,-3.185010852952395,-7.6919576885651315,-36.332863205004564,11.603575064486456,-23.729288140518108,"Jase Bowen","26047",687749
"Justin Dean ","CHC","OF",999,34.731,-0.6103827579121617,-12.855420932791672,-12.142135221084738,-2.9376787248001737,-7.8170756826975,-36.362693319286244,11.603575064486456,-23.75911825479979,"Justin Dean","25005",681909
"Curtis Mead ","WSN","1B/3B",999,87.3638,-0.28961452844326596,-11.61712936149322,-11.031437061541098,-3.0287672726782326,-7.223894127333682,-33.1908423514895,8.401389694984731,-23.78945265650477,"Curtis Mead","23986",678554
"Rowdy Tellez ","ATL","1B",999,72.8507,-0.6152211712972021,-11.485276748488864,-11.164565103380532,-3.358396915580634,-6.69185293733077,-33.315312876078,8.485428816948463,-23.829884059129537,"Rowdy Tellez","15679",642133
"Jake Cave ",,"OF",999,23.1075,-0.11987963746443348,-12.932136616545185,-12.292847787153873,-3.332395775681748,-7.764526935709917,-36.44178675255515,11.603575064486456,-23.8382116880687,"Jake Cave","14477",595909
"Juan Yepez ",,"1B/DH/OF",999,22.1881,-0.13974157058590142,-12.89904637085307,-12.286371196589734,-3.4139832491691315,-7.7065035121242875,-36.44564589932213,11.603575064486456,-23.842070834835674,"Juan Yepez","18400",660766
"RJ Schreck ","TOR","OF",999,26.0276,-0.34295736324954607,-12.878972553778759,-12.195115252697878,-3.361980949218055,-7.6919576885651315,-36.47098380750937,11.603575064486456,-23.867408743022914,"RJ Schreck","sa3022602",702302
"Seth Brown ",,"OF",999,19.0281,-0.1701325326387678,-12.923045458091893,-12.332516926803118,-3.403772133515662,-7.649519081039735,-36.478986132089176,11.603575064486456,-23.87541106760272,"Seth Brown","18171",664913
"Victor Mesa Jr. ","TBR","OF",999,21.9751,-0.15252036831952187,-12.9447666278938,-12.314649833906062,-3.3637053466581612,-7.7466243763083,-36.52226655308585,11.603575064486456,-23.918691488599393,"Victor Mesa Jr.","25999",683748
"Brennen Davis ","SEA","OF",999,25.6546,-0.5042442996209632,-12.855664983251684,-12.233711214952491,-3.37337547201451,-7.614992736895441,-36.58198870673509,11.603575064486456,-23.978413642248636,"Brennen Davis","sa3007876",680695
"Trey Mancini ","LAA","1B/DH/OF",999,21.962,-0.1963527883340814,-12.949322414277576,-12.317417435773367,-3.4067813696858233,-7.717213059343881,-36.587087067414735,11.603575064486456,-23.983512002928276,"Trey Mancini","15149",641820
"Edward Olivares ",,"OF",999,18.2958,-0.11850860730356566,-13.006004964115126,-12.385158078010504,-3.336622226165034,-7.768962607897572,-36.615256483491805,11.603575064486456,-24.011681419005345,"Edward Olivares","19698",658668
"Christian Koss ","SFG","2B",999,82.7385,-0.44956280779567886,-11.782906006730505,-11.2184864769354,-2.940552707098147,-7.396166139090402,-33.787674137650136,8.746241511376516,-24.04143262627362,"Christian Koss","27653",683766
"Estevan Florial ",,"OF",999,17.1118,-0.20043651012568364,-13.058152141883156,-12.393197324926103,-3.2614927686130444,-7.783148770129244,-36.696427515677236,11.603575064486456,-24.09285245119078,"Estevan Florial","19151",664314
"Maximo Acosta ","MIA","2B/3B/SS",999,68.4143,-0.7207104180072603,-12.069573020665384,-11.448160713705867,-2.5873901701699005,-7.381340613347892,-34.20717493589631,9.112007661449356,-24.095167274446954,"Maximo Acosta","27963",691185
"Dustin Harris ","CHW","OF/DH",999,17.2824,-0.1579678014284255,-13.082374938002822,-12.406244658203672,-3.2376893769194757,-7.819313502622703,-36.7035902771771,11.603575064486456,-24.100015212690643,"Dustin Harris","25705",687957
"Harold Ramírez ",,"DH/OF",999,17.9613,-0.003325032728257619,-13.0590266843174,-12.420478106567229,-3.3727668673771114,-7.8543593191989025,-36.709956010188904,11.603575064486456,-24.10638094570244,"Harold Ramirez","14387",623912
"Willie Calhoun ",,"DH/OF",999,19.9798,-0.14183315928932336,-12.99123945062883,-12.35849861077911,-3.413476076118803,-7.80580667156462,-36.71085396838069,11.603575064486456,-24.107278903894233,"Willie Calhoun","17838",641432
"Drew Avans ","COL","OF",999,17.8893,-0.11080996259486722,-13.103567347971387,-12.401631965980929,-3.220107330817023,-7.880453879892926,-36.71657048725714,11.603575064486456,-24.112995422770677,"Drew Avans","25183",682183
"Jordyn Adams ",,"OF",999,25.5914,-0.5041841641036957,-12.959532189870156,-12.302525012140366,-3.184740355284671,-7.775196515266759,-36.726178236665646,11.603575064486456,-24.12260317217919,"Jordyn Adams","23788",677941
"Oscar Colás ",,"OF",999,22.8697,-0.32565752383794827,-12.96451502819141,-12.330408277761363,-3.3622176296389865,-7.759012303358438,-36.74181076278815,11.603575064486456,-24.138235698301692,"Oscar Colas","30162",693049
"Hunter Renfroe ",,"OF",999,16.2555,-0.14383046581355496,-13.03618687313118,-12.416787948300255,-3.4299085298058984,-7.753217945004971,-36.77993176205586,11.603575064486456,-24.176356697569407,"Hunter Renfroe","15464",592669
"Joshua Palacios ",,"OF",999,16.1874,-0.11263660302652918,-13.07564299056805,-12.41891542777187,-3.380983092961078,-7.803568851639419,-36.79174696596695,11.603575064486456,-24.188171901480487,"Joshua Palacios","19818",641943
"Albert Almora Jr. ",,"OF",999,20.11,-0.16483636017116918,-13.049915160039907,-12.381204338613312,-3.3321590851841636,-7.864109821152235,-36.79222476516079,11.603575064486456,-24.188649700674333,"Albert Almora Jr.","14109",546991
"Nick Gordon ",,"OF",999,18.1888,-0.18595073005312215,-13.052599812080159,-12.421438301382713,-3.3316857243422997,-7.817355408699486,-36.809029976557774,11.603575064486456,-24.20545491207132,"Nick Gordon","16337",624503
"Cristian Pache ","NYM","OF",999,29.9485,-0.598300917952994,-12.910984913979995,-12.224561152226439,-3.3104858273556332,-7.782109777628167,-36.82644258914323,11.603575064486456,-24.22286752465677,"Cristian Pache","19948",665506
"Nick Senzel ",,"OF",999,20.1396,-0.3003578650026475,-13.006594797176042,-12.356559413162177,-3.3859195897454852,-7.779871969612282,-36.82930363469863,11.603575064486456,-24.225728570212176,"Nick Senzel","19293",669222
"Connor Joe ","SEA","OF",999,19.9565,-0.26481358734309235,-13.03567843063198,-12.35846094991939,-3.35457620152228,-7.8191137000369,-36.83264286945364,11.603575064486456,-24.229067804967187,"Connor Joe","16572",656582
"Daz Cameron ","MIL","OF",999,14.7145,-0.17538449197503272,-13.098584485405107,-12.44706225207919,-3.318296321552994,-7.802330056552541,-36.84165760756486,11.603575064486456,-24.23808254307841,"Daz Cameron","18353",663662
"Corey Julks ","DET","OF",999,16.3257,-0.14519744676298144,-13.101858946261244,-12.422624416468704,-3.3418292155788385,-7.834378810523082,-36.84588883559485,11.603575064486456,-24.242313771108396,"Corey Julks","20311",667452
"Jud Fabian ","BAL","OF",999,23.2258,-0.5319925630322258,-12.965104861252325,-12.299644472581704,-3.3445003347026714,-7.711059063481561,-36.85230129505049,11.603575064486456,-24.24872623056403,"Jud Fabian","sa3019942",682983
"Ji Hwan Bae ","NYM","OF/DH",999,15.7919,-0.12445947568436243,-13.152155331264925,-12.438364029894146,-3.22315037919565,-7.916059160382413,-36.8541883764215,11.603575064486456,-24.25061331193504,"Ji Hwan Bae","23818",678225
"Alex Ramírez ","CHC","OF",999,18.6449,-0.29891584853028075,-13.099723419878536,-12.410593769296195,-3.191942239806307,-7.864948999158193,-36.86612427666951,11.603575064486456,-24.262549212183053,"Alex Ramirez","sa3014695",691267
"Tucker Flint ","LAA","OF",999,22.1615,-0.47369601713878196,-13.007164264412758,-12.339106499946409,-3.330975683079504,-7.746224771136696,-36.89716723571415,11.603575064486456,-24.293592171227694,"Tucker Flint","sa3019856",687272
"Tirso Ornelas ","SDP","OF/DH",999,14.4042,-0.08753387896549097,-13.11829220254437,-12.46050495705209,-3.403975006766455,-7.84029303613685,-36.91059908146525,11.603575064486456,-24.307024016978794,"Tirso Ornelas","22566",672359
"Zach DeLoach ",,"OF",999,17.7239,-0.23897928859593157,-13.087764559417467,-12.406357618338923,-3.356030101294663,-7.8281049235818285,-36.91723649122881,11.603575064486456,-24.31366142674236,"Zach DeLoach","27471",676113
"Eddie Rosario ",,"OF/DH",999,14.3812,-0.17695075968704885,-13.109363728234397,-12.472347322369915,-3.360729922696465,-7.81507763302085,-36.93446936600868,11.603575064486456,-24.33089430152222,"Eddie Rosario","12155",592696
"DaShawn Keirsey Jr. ","ATL","OF",999,12.8455,-0.15004834719021506,-13.173225691758457,-12.496050905879319,-3.267849363038022,-7.8788154796344445,-36.96598978750045,11.603575064486456,-24.362414723013995,"DaShawn Keirsey Jr.","24496",680577
"Justice Bigbie ","DET","OF",999,15.4286,-0.08920882353867611,-13.129884987315416,-12.459074068821842,-3.417127731653992,-7.871462644438682,-36.96675825576861,11.603575064486456,-24.363183191282154,"Justice Bigbie","sa3016971",694425
"Mitch Haniger ",,"OF",999,15.4774,-0.22509995888648257,-13.082273254351987,-12.449566295260176,-3.430381893166926,-7.784147794967568,-36.97146919663314,11.603575064486456,-24.367894132146684,"Mitch Haniger","14274",571745
"Trey Cabbage ",,"OF",999,12.9542,-0.15818698244109985,-13.137938919191143,-12.487973998104003,-3.366849826623858,-7.822430456307297,-36.9733801826674,11.603575064486456,-24.369805118180942,"Trey Cabbage","21078",663550
"DJ Stewart ",,"OF",999,16.6255,-0.3188542625945822,-13.072124479251897,-12.416317254885493,-3.404820296863112,-7.765965533382597,-36.97808182697768,11.603575064486456,-24.374506762491226,"DJ Stewart","17766",621466
"Tyler Gentry ","DET","OF",999,15.6333,-0.2056287733336536,-13.107879059650122,-12.441545856330539,-3.3983960830595294,-7.828264770414196,-36.98171454278804,11.603575064486456,-24.378139478301584,"Tyler Gentry","27784",694355
"Kevin Pillar ",,"OF/DH",999,12.4233,-0.14088006578952517,-13.148026669553714,-12.507366108936703,-3.3522093872363095,-7.844888555156872,-36.99337078667312,11.603575064486456,-24.389795722186665,"Kevin Pillar","12434",607680
"Ryan Noda ","BAL","1B/OF/DH",999,18.5006,-0.42127141383336403,-13.06640944106055,-12.362188746602184,-3.3975169807544074,-7.754856357172768,-37.002242939423276,11.603575064486456,-24.398667874936816,"Ryan Noda","23312",676116
"Sandro Fabian ",,"OF",999,12.2274,-0.09127738183262091,-13.149023237217962,-12.509531249268036,-3.422503782110124,-7.844528905738702,-37.01686455616745,11.603575064486456,-24.413289491680988,"Sandro Fabian","19910",660758
"Forrest Wall ",,"OF",999,12.3035,-0.10963216819618923,-13.207922679754912,-12.513372028529979,-3.2769446909271114,-7.913901263873394,-37.02177283128158,11.603575064486456,-24.41819776679512,"Forrest Wall","16496",657088
"Daniel Johnson ",,"OF",999,11.0483,-0.1059481264061089,-13.185448968503735,-12.526795903073019,-3.3674584362995836,-7.8526010397708035,-37.03825247405325,11.603575064486456,-24.434677409566792,"Daniel Johnson","19643",669288
"Sam Hilliard ",,"OF/DH",999,10.6812,-0.1295780663165944,-13.17975427189156,-12.519660337239433,-3.375201301041687,-7.8375756876238585,-37.04176966411314,11.603575064486456,-24.43819459962668,"Sam Hilliard","17954",656541
"Adam Duvall ",,"OF",999,12.4233,-0.20473419766853185,-13.131430680637209,-12.50442905564457,-3.426087815747546,-7.79014194399752,-37.05682369369538,11.603575064486456,-24.45324862920892,"Adam Duvall","10950",594807
"Jacob Hurtubise ","MIL","OF",999,15.7499,-0.22305304496515976,-13.180466105937453,-12.445612555862983,-3.29865175592578,-7.90926578314528,-37.05704924583666,11.603575064486456,-24.453474181350202,"Jacob Hurtubise","27599",674441
"Joey Gallo ",,"OF",999,13.9212,-0.342399254759992,-13.104096156294787,-12.457718502311026,-3.409520113226588,-7.74446647979928,-37.05820050639167,11.603575064486456,-24.454625441905215,"Joey Gallo","14128",608336
"Oscar Gonzalez ",,"OF/DH",999,10.1069,-0.03249726328964478,-13.189414921826595,-12.549614591042472,-3.421590867596536,-7.865228725160179,-37.05834636891543,11.603575064486456,-24.45477130442897,"Oscar Gonzalez","20970",660757
"Brewer Hicklen ","ATL","OF",999,11.7551,-0.21700550913019856,-13.180710156397465,-12.5084580943173,-3.3163014365218166,-7.845847624241763,-37.068322820608536,11.603575064486456,-24.464747756122083,"Brewer Hicklen","20450",676551
"Kevin Kiermaier ",,"OF",999,12.0693,-0.13755518179810042,-13.186140460970458,-12.519622698823614,-3.3694871385775524,-7.880653682478727,-37.09345916264845,11.603575064486456,-24.489884098161998,"Kevin Kiermaier","11038",595281
"Yanquiel Fernández ","NYY","OF/DH",999,9.53398,-0.06525758857185401,-13.190818248339209,-12.55159144951912,-3.443230314476182,-7.843929497981296,-37.09482709888767,11.603575064486456,-24.491252034401214,"Yanquiel Fernandez","28552",692585
"Michael A. Taylor ",,"OF",999,12.31,-0.2317910449988756,-13.177476378699671,-12.518474222153442,-3.343418364185083,-7.845168293068173,-37.11632830310525,11.603575064486456,-24.51275323861879,"Michael A. Taylor","11489",572191
"Travis Blankenhorn ",,"DH/OF",999,13.3706,-0.24186958727421207,-13.138996511592909,-12.494168177108063,-3.430145210226831,-7.8162764604449775,-37.12145594664699,11.603575064486456,-24.517880882160537,"Travis Blankenhorn","18395",663905
"Wilfred Veras ",,"OF",999,11.1383,-0.15227546347155,-13.203143208735325,-12.545717342934854,-3.3728344867557163,-7.872501636939756,-37.1464721388372,11.603575064486456,-24.54289707435074,"Wilfred Veras","sa3015178",691442
"David Dahl ",,"OF",999,10.3409,-0.10618427757466957,-13.20310252557698,-12.550198244592485,-3.416282441557335,-7.8730211212809795,-37.14878861058245,11.603575064486456,-24.545213546095994,"David Dahl","13744",621311
"Ryan McKenna ",,"OF",999,9.45545,-0.12202756034147236,-13.22195604186117,-12.562078270770025,-3.381794570849269,-7.875298908868931,-37.16315535269087,11.603575064486456,-24.559580288204412,"Ryan McKenna","19928",663630
"Jason Heyward ",,"OF",999,9.3849,-0.10498052958586189,-13.21685115406488,-12.561343996225043,-3.4189873703704703,-7.869504550515466,-37.17166760076172,11.603575064486456,-24.568092536275266,"Jason Heyward","4940",518792
"Bligh Madris ","STL","1B/OF",999,14.2171,-0.27591806974803296,-13.157585611592888,-12.498667909195555,-3.382065063478666,-7.858155627875717,-37.17239228189086,11.603575064486456,-24.568817217404405,"Bligh Madris","20054",676632
"Brice Matthews ","HOU","2B/3B",740.969970703125,58.8602,-0.8044083111747253,-12.157576462482476,-11.483405442987056,-2.610855470008773,-7.270648527877116,-34.32689421453014,8.746241511376516,-24.580652703153625,"Brice Matthews","33280",694728
"Elijah Dunham ","LAA","OF",999,11.6979,-0.22082321837765143,-13.202370349951913,-12.53014715849034,-3.367289380295583,-7.865028922574377,-37.185659029689866,11.603575064486456,-24.582083965203406,"Elijah Dunham","sa3014827",685313
"Sean Bouchard ",,"1B/OF/DH",999,11.4419,-0.20363700755717457,-13.206499011663125,-12.522352639831205,-3.3857167215330195,-7.870983115850894,-37.18918849643541,11.603575064486456,-24.58561343194896,"Sean Bouchard","21270",656248
"Terrell Tatum ",,"OF",999,12.9192,-0.24423936513547279,-13.216363028899828,-12.516365573111687,-3.303655882165445,-7.910944145111853,-37.19156799442428,11.603575064486456,-24.587992929937826,"Terrell Tatum","sa3017338",695299
"Jose Ramos ","NYM","OF",999,10.8379,-0.20101037360453897,-13.19706207060893,-12.539786745061013,-3.4128674664430774,-7.849244315837659,-37.19997097155521,11.603575064486456,-24.596395907068757,"Jose Ramos","sa3008845",682947
"Travis Jankowski ","NYM","OF",999,9.17204,-0.08030337984485852,-13.261290121945517,-12.57431601900513,-3.358430732827425,-7.932163454829209,-37.206503708452146,11.603575064486456,-24.602928643965686,"Travis Jankowski","13768",608671
"Alexander Canario ",,"OF",999,7.79667,-0.1164699676276257,-13.241155304378719,-12.59073342690793,-3.4224023480038914,-7.864669273156207,-37.23543032007437,11.603575064486456,-24.63185525558792,"Alexander Canario","22842",672744
"Cade Marlowe ","ATH","OF",999,7.95328,-0.12433517284734108,-13.270849076107206,-12.586365485385546,-3.354981948023865,-7.903911003580825,-37.24044268594479,11.603575064486456,-24.636867621458336,"Cade Marlowe","25505",687799
"Carlos Rodríguez ","SDP","OF",999,8.96183,-0.06430565227412514,-13.267900044150286,-12.585348810502435,-3.389841740429236,-7.936758970871902,-37.24415521822799,11.603575064486456,-24.640580153741535,"Carlos Rodriguez","sa3005478",677578
"Chris Meyers ","DET","1B/OF",999,8.82666,-0.09748030167731105,-13.242701009823028,-12.579116981860608,-3.437685206756468,-7.892921718449932,-37.24990521856734,11.603575064486456,-24.646330154080886,"Chris Meyers","sa3016956",680273
"Robbie Grossman ",,"OF",999,9.3849,-0.11956436641617653,-13.245609370744118,-12.56217240047542,-3.42483678418763,-7.897757007718506,-37.24993992954185,11.603575064486456,-24.646364865055393,"Robbie Grossman","5254",543257
"Kyle Garlick ",,"OF",999,9.66546,-0.18211709448628347,-13.221874687666993,-12.564017479608905,-3.434473101114258,-7.861312549223061,-37.263794912099506,11.603575064486456,-24.660219847613046,"Kyle Garlick","18063",664247
"Elier Hernandez ",,"DH/OF",999,8.26067,-0.08043287764066773,-13.260802008902978,-12.594593025377781,-3.4219966065406324,-7.912662468786518,-37.27048698724858,11.603575064486456,-24.666911922762125,"Elier Hernandez","13750",609274
"Mike Antico ","COL","OF",999,7.8597,-0.09930272996018318,-13.27693020211109,-12.602632283515328,-3.373747401269304,-7.92053479427816,-37.27314741113407,11.603575064486456,-24.669572346647612,"Mike Antico","sa3016922",690443
"Trenton Brooks ","HOU","OF/DH",999,7.76636,-0.083508886012347,-13.267716994182761,-12.590187434217631,-3.4320724758794037,-7.907347650930156,-37.2808334412223,11.603575064486456,-24.677258376735846,"Trenton Brooks","19384",670092
"Billy McKinney ",,"OF/DH",999,8.68272,-0.1225995438444523,-13.253175177454791,-12.583673182793776,-3.42483678418763,-7.897876886888124,-37.28216157516878,11.603575064486456,-24.678586510682322,"Billy McKinney","15654",641856
"David Hensley ",,"DH/OF",999,13.1664,-0.26846932606429663,-13.211217457945194,-12.521430105875433,-3.379867310235024,-7.902872017034409,-37.28385621715436,11.603575064486456,-24.680281152667902,"David Hensley","25111",682073
"Carson McCusker ",,"OF/DH",999,8.37242,-0.14091624055278315,-13.247297442997606,-12.596042721593989,-3.4277445862515576,-7.882491891277668,-37.2944928826736,11.603575064486456,-24.690917818187145,"Carson McCusker","33098",676812
"Cal Stevenson ","DET","OF",999,7.76598,-0.10531243809796682,-13.292448257046653,-12.595553220193265,-3.3684389752301027,-7.934800882903343,-37.29655377347133,11.603575064486456,-24.692978708984878,"Cal Stevenson","22411",670276
"Matt Lloyd ","BOS","1B/OF",999,7.09708,-0.07197327613129603,-13.28175035628902,-12.607677997071168,-3.4206441408744825,-7.9181770951833395,-37.30022286554931,11.603575064486456,-24.69664780106285,"Matt Lloyd","sa1169978",651016
"J.P. Martínez ",,"OF",999,7.21223,-0.11998792562736156,-13.293302457901722,-12.607056693883385,-3.3560977257115936,-7.926848636972847,-37.30329344009691,11.603575064486456,-24.699718375610455,"J.P. Martinez","24451",679881
"David Peralta ",,"OF",999,6.51426,-0.04493392863020525,-13.289560225582221,-12.62678771878769,-3.4352169571046822,-7.924490937878026,-37.32098976798282,11.603575064486456,-24.71741470349637,"David Peralta","2136",444482
"Levi Jordan ","WSN","OF",999,7.21223,-0.08167505328314179,-13.291797435615761,-12.616903381516652,-3.4110416374159014,-7.929765794026296,-37.33118330185775,11.603575064486456,-24.727608237371296,"Levi Jordan","25138",682119
"Nick Martini ",,"OF/DH",999,6.51804,-0.06733988629599551,-13.289966996553098,-12.620988900257009,-3.4453266361327555,-7.91637884809249,-37.340001267331346,11.603575064486456,-24.736426202844893,"Nick Martini","12005",605361
"Greg Jones ","MIL","OF",999,6.5747,-0.145039443457841,-13.299383583905607,-12.627183090483015,-3.357247320646114,-7.913621537871409,-37.34247497636399,11.603575064486456,-24.73889991187753,"Greg Jones","25448",675659
"Hunter Bishop ",,"OF",999,8.37242,-0.1465244410846509,-13.273248994529101,-12.602933514283313,-3.4051246017009746,-7.92053479427816,-37.3483663458762,11.603575064486456,-24.744791281389748,"Hunter Bishop","sa3011413",666183
"Matt Rudick ","NYM","OF",999,8.13197,-0.13692663499791563,-13.281058863822299,-12.593990552619855,-3.4125631616052146,-7.925370077592076,-37.34990929063736,11.603575064486456,-24.74633422615091,"Matt Rudick","sa3017334",689822
"Cooper Hummel ",,"OF",999,6.27121,-0.08747172971147292,-13.300217443181506,-12.620574709353768,-3.422503782110124,-7.920974367112514,-37.351742031469385,11.603575064486456,-24.74816696698293,"Cooper Hummel","19458",669450
"Bubba Thompson ",,"OF",999,5.48595,-0.06736150004842408,-13.321694586768428,-12.646594042967523,-3.376350895976207,-7.941794062726278,-37.35379508848687,11.603575064486456,-24.750220024000406,"Bubba Thompson","22261",669352
"Gio Urshela ",,"3B",999,70.3916,-0.02801856251952788,-11.948845481581285,-11.41959968727336,-3.32603918125677,-7.440722699280699,-34.163225611911635,8.401389694984731,-24.76183591692691,"Gio Urshela","10681",570482
"Stone Garrett ",,"OF",999,6.8275,-0.112288310228186,-13.287831482292903,-12.62275866889301,-3.436062247201339,-7.9106644191098665,-37.36960512772531,11.603575064486456,-24.76603006323885,"Stone Garrett","19273",656448
"Aaron Zavala ","TEX","OF",999,8.45914,-0.16695611622928017,-13.277804744545334,-12.594931917005484,-3.4184125729032107,-7.917377872930815,-37.375483223614125,11.603575064486456,-24.77190815912767,"Aaron Zavala","sa3017665",701648
"Conner Capel ","COL","OF",999,4.98528,-0.054347301195642,-13.325680881670461,-12.650510121505,-3.4093848643927265,-7.935879828180523,-37.37580299694436,11.603575064486456,-24.772227932457902,"Conner Capel","19983",668843
"Quincy Hamilton ",,"OF",999,7.39858,-0.15581668427956297,-13.286143410039417,-12.61180117667124,-3.415775265987843,-7.91234278107644,-37.38187931805451,11.603575064486456,-24.778304253568052,"Quincy Hamilton","sa3017215",680810
"Aaron Hicks ",,"OF",999,5.91023,-0.07956993919833445,-13.311789886373383,-12.633377269487077,-3.4301114005375286,-7.927248248099109,-37.38209674369543,11.603575064486456,-24.77852167920897,"Aaron Hicks","5297",543305
"Robert Perez Jr. ",,"1B/OF",999,6.33878,-0.1085222983393624,-13.301010643544089,-12.630703797325165,-3.423788623359343,-7.9186965854792195,-37.382721948047184,11.603575064486456,-24.779146883560728,"Robert Perez Jr.","sa3002851",672596
"Avisaíl García ",,"OF",999,5.77307,-0.09410986634907859,-13.301437743971626,-12.643656978453443,-3.4330530122907588,-7.911064030236129,-37.38332163130104,11.603575064486456,-24.779746566814573,"Avisail Garcia","5760",541645
"Vidal Bruján ","NYM","2B/3B/SS/OF/DH",999,61.5534,-0.6124307493575148,-12.26010131883579,-11.546062699586688,-2.909581268283041,-7.56400245484084,-34.89217849090387,9.112007661449356,-24.78017082945452,"Vidal Brujan","20536",660644
