Name,Team,POS,ADP,PA,mAVG,mRBI,mR,mSB,mHR,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Dylan Beavers ","BAL","OF",505.0400085449219,371,-1.75671618098464,-6.65610463127482,-6.21784937601536,-0.27244923839102,-4.43056266759243,-19.3336820942583,10.553832793224087,-7.779849301034174,"Dylan Beavers","31695",687637
"Alek Thomas ","LAD","OF",746.030029296875,420,-1.4791041966323,-6.2614599946207,-5.75848319517732,-1.42393281370625,-4.43056266759243,-19.353542867729,10.553832793224087,-7.799710074504901,"Alek Thomas","23792",677950
"Brayan Rocchio ","CLE","2B/SS",999,504,-3.17177246852889,-5.27484840298539,-4.61006774308222,0.0154216554377875,-4.81246853106657,-17.8537354902253,8.978848907125535,-7.87488658309975,"Brayan Rocchio","23690",677587
"Paul Goldschmidt ","NYY","1B",748.3599853515625,385,-1.46382433468255,-5.07752608465833,-7.13658173769144,-2.28754549519268,-3.28484507716999,-19.250322729395,9.804671645785488,-8.445651083609496,"Paul Goldschmidt","9218",502671
"Kyle Higashioka ","TEX","C/DH",999,282,-2.84083952539213,-8.2346831778913,-10.5818280939767,-3.1511581766791,-4.43056266759243,-29.2390716415317,19.785718440951914,-8.453353200579791,"Kyle Higashioka","5517",543309
"Lenyn Sosa ","TOR","1B/2B",487.05999755859375,427,-0.715503296468187,-4.88020376633127,-7.13658173769144,-3.1511581766791,-2.90293921369585,-18.7863861908658,9.27394518882176,-8.512441002044083,"Lenyn Sosa","22896",672820
"Pavin Smith ","ARI","1B/DH",999,455,-3.29757472224381,-4.88020376633127,-5.06943392392026,-2.86328728285029,-3.28484507716999,-19.3953447725156,9.804671645785488,-8.590673126730133,"Pavin Smith","19892",656976
"Miguel Amaya ","CHC","C",745.969970703125,291,-2.12632445311483,-8.82665013287249,-9.89277882271968,-3.43902907050791,-5.19437439454072,-29.4791568737556,19.785718440951914,-8.693438432803713,"Miguel Amaya","21693",665804
"Nick Gonzales ","PIT","2B",999,434,-0.163525569801076,-5.66949303963951,-4.83975083350124,-3.1511581766791,-5.19437439454072,-19.0183020141616,9.27394518882176,-8.74435682533988,"Nick Gonzales","27490",693304
"Christopher Morel ","MIA","OF",999,350,-2.26578344776071,-6.2614599946207,-7.36626482811046,-1.71180370753506,-3.28484507716999,-20.8901570551969,10.553832793224087,-9.33632426197283,"Christopher Morel","21897",666624
"Joey Bart ","PIT","C",999,282,-2.0021453204187,-9.22129476952661,-10.1224619131387,-3.43902907050791,-5.57628025801486,-30.3612113316068,19.785718440951914,-9.575492890654868,"Joey Bart","21524",663698
"Ha-Seong Kim ","ATL","SS",748.3800048828125,413,-2.12925357907303,-6.85342694960188,-6.44753246643438,0.879034336924211,-5.19437439454072,-19.7455530527258,8.978848907125535,-9.76670414560026,"Ha-Seong Kim","27506",673490
"Henry Davis ","PIT","C",999,256,-2.2137684939157,-9.41861708785367,-10.8115111843958,-2.57541638902148,-5.57628025801486,-30.5955934132015,19.785718440951914,-9.809874972249562,"Henry Davis","29617",680779
"Liam Hicks ","MIA","C/1B/DH",748.5399780273438,318,-1.89324604967232,-9.41861708785367,-9.66309573230066,-3.43902907050791,-6.34009198496315,-30.7540799252977,19.785718440951914,-9.968361484345788,"Liam Hicks","29844",689414
"Griffin Conine ","MIA","OF",999,399,-3.45555982087701,-5.47217072131245,-6.6772155568534,-3.43902907050791,-2.5210333502217,-21.5650085197725,10.553832793224087,-10.011175726548384,"Griffin Conine","21626",665052
"Nick Fortes ","TBR","C",999,314,-2.90520521522869,-9.02397245119955,-10.1224619131387,-3.1511581766791,-5.95818612148901,-31.160983877735,19.785718440951914,-10.375265436783131,"Nick Fortes","21538",663743
"Spencer Steer ","CIN","1B",335.70001220703125,371,-2.2166976198739,-6.2614599946207,-7.13658173769144,-1.99967460136387,-3.66675094064414,-21.281164894194,9.804671645785488,-10.476493248408545,"Spencer Steer","26323",668715
"Jake Mangum ","PIT","OF",672.4199829101562,371,0.86371345770504,-8.43200549621836,-8.05531409936752,0.591163443095403,-7.10390371191144,-22.1363464066969,10.553832793224087,-10.582513613472797,"Jake Mangum","26202",663968
"Luke Raley ","SEA","1B/OF",748.25,350,-2.96957090506525,-6.45878231294776,-7.59594791852948,-1.99967460136387,-3.28484507716999,-22.3088208150763,10.553832793224087,-10.754988021852254,"Luke Raley","19354",670042
"Jake Fraley ","TBR","OF",999,406,-2.75177236357248,-7.248071586256,-7.59594791852948,0.303292549266595,-5.19437439454072,-22.4868737136321,10.553832793224087,-10.93304092040799,"Jake Fraley","19260",641584
"Jose Trevino ","CIN","C",999,282,-1.94233187755913,-9.41861708785367,-11.0411942748148,-3.43902907050791,-5.95818612148901,-31.7993584322245,19.785718440951914,-11.013639991272584,"Jose Trevino","16725",624431
"Zach McKinstry ","DET","3B/SS/OF",510.30999755859375,378,-2.42214542537512,-7.64271622291012,-5.75848319517732,0.0154216554377875,-5.19437439454072,-21.0022975825655,8.978848907125535,-11.023448675439953,"Zach McKinstry","19392",656716
"Joe Mack ","MIA","C",999,250,-2.57102603005435,-9.41861708785367,-11.5005604556528,-3.1511581766791,-5.19437439454072,-31.8357361447806,19.785718440951914,-11.050017703828736,"Joe Mack","29780",691788
"Ryan McMahon ","NYY","3B",732.8599853515625,490,-6.06819097055213,-4.28823681135008,-5.5288001047583,-2.86328728285029,-2.13912748674756,-20.8876426562584,8.538446347189781,-11.349196309068578,"Ryan McMahon","15112",641857
"TJ Rumfield ","COL","1B",999,420,-0.559141318853777,-6.45878231294776,-7.36626482811046,-3.43902907050791,-4.43056266759243,-22.2537801980123,9.804671645785488,-11.449108552226836,"TJ Rumfield","29805",681198
"Cole Young ","SEA","2B",704.2899780273438,434,-3.16266797457492,-6.65610463127482,-5.29911701433928,-1.99967460136387,-4.81246853106657,-21.9300327526195,9.27394518882176,-11.656087563797698,"Cole Young","31680",702284
"Tommy Edman ","LAD","2B/OF",730.1199951171875,406,-2.86522388129585,-6.2614599946207,-6.90689864727242,-1.13606191987744,-4.81246853106657,-21.982112974133,9.27394518882176,-11.708167785311216,"Tommy Edman","19470",669242
"Will Benson ","CIN","OF",999,315,-2.97574627306102,-7.44539390458306,-8.05531409936752,-1.13606191987744,-3.66675094064414,-23.2792671375332,10.553832793224087,-11.725434344309095,"Will Benson","21853",666181
"Nick Castellanos ",,"OF",631.0399780273438,371,-2.07561550420923,-6.2614599946207,-8.05531409936752,-2.86328728285029,-4.04865680411828,-23.304333685166,10.553832793224087,-11.750500891941936,"Nick Castellanos","11737",592206
"Connor Wong ","BOS","C",999,211,-0.780186102384124,-10.405228679489,-12.1896097269099,-2.86328728285029,-6.34009198496315,-32.5784037765964,19.785718440951914,-11.792685335644514,"Connor Wong","19896",657136
"Max Muncy ","ATH","2B/3B",672.719970703125,406,-2.773227593518,-5.66949303963951,-7.13658173769144,-2.57541638902148,-4.04865680411828,-22.2033755639887,9.27394518882176,-11.929430375166953,"Max Muncy","29779",691777
"Travis d'Arnaud ","LAA","C",999,231,-2.52811557016331,-9.61593940618073,-11.9599266364909,-3.43902907050791,-5.19437439454072,-32.7373850778835,19.785718440951914,-11.951666636931614,"Travis d'Arnaud","7739",518595
"Harry Ford ","WSN","C/DH",725.52001953125,224,-1.85195871080007,-10.602550997816,-11.7302435460718,-2.28754549519268,-6.34009198496315,-32.8123907348438,19.785718440951914,-12.026672293891858,"Harry Ford","29958",695670
"José Caballero ","NYY","2B/3B/SS/OF",200.02999877929688,308,-3.39281725205924,-9.02397245119955,-9.43341264188164,5.77283953201394,-5.95818612148901,-22.0355489346155,8.978848907125535,-12.056700027489958,"Jose Caballero","23401",676609
"Rhys Hoskins ","CLE","1B",737.989990234375,399,-4.06735099040369,-5.66949303963951,-7.36626482811046,-2.86328728285029,-2.90293921369585,-22.8693353546998,9.804671645785488,-12.064663708914317,"Rhys Hoskins","16472",656555
"Mauricio Dubón ","ATL","2B/3B/SS/OF",743.3800048828125,448,-0.482424893025671,-6.45878231294776,-6.6772155568534,-2.57541638902148,-5.95818612148901,-22.1520252733373,8.978848907125535,-12.173176366211779,"Mauricio Dubon","16530",643289
"Gavin Lux ","TBR","OF/DH",745.989990234375,399,-1.39328327685022,-7.248071586256,-6.44753246643438,-3.1511581766791,-5.57628025801486,-23.8163257642346,10.553832793224087,-12.262492971010465,"Gavin Lux","19955",666158
"Jacob Young ","WSN","OF",746.0700073242188,385,-2.17833940695984,-9.02397245119955,-8.28499718978654,2.31838880606825,-6.7219978484373,-23.890918090315,10.553832793224087,-12.337085297090892,"Jacob Young","29931",696285
"Hunter Feduccia ","TBR","C",999,262,-3.20427242952655,-9.81326172450779,-10.3521450035577,-3.43902907050791,-6.34009198496315,-33.1488002130631,19.785718440951914,-12.363081772111206,"Hunter Feduccia","23372",676439
"Luis Torrens ","NYM","C",999,218,-1.78141765296773,-10.0105840428349,-11.9599266364909,-3.43902907050791,-5.95818612148901,-33.1491435242904,19.785718440951914,-12.36342508333845,"Luis Torrens","15905",620443
"CJ Kayfus ","CLE","OF",999,364,-2.47123125326193,-7.05074926792894,-6.90689864727242,-3.1511581766791,-4.43056266759243,-24.0106000127348,10.553832793224087,-12.456767219510727,"CJ Kayfus","33704",692216
"Javier Báez ","DET","3B/SS/OF",740.6500244140625,448,-3.97373158160706,-6.06413767629364,-6.6772155568534,-1.71180370753506,-4.04865680411828,-22.4755453264074,8.978848907125535,-12.496696419281895,"Javier Baez","12979",595879
"Edouard Julien ","COL","1B/2B",746.0499877929688,378,-2.02197742934544,-7.05074926792894,-7.36626482811046,-2.57541638902148,-4.04865680411828,-23.0630647185246,9.27394518882176,-12.789119529702837,"Edouard Julien","27534",666397
"Zach Cole ","HOU","OF",743.5999755859375,322,-4.25296668697819,-7.44539390458306,-7.8256310089485,-0.848191026048636,-4.04865680411828,-24.4208394306767,10.553832793224087,-12.867006637452574,"Zach Cole","31583",805904
"Brooks Baldwin ","CHW","OF",748.22998046875,315,-1.12964514950821,-7.84003854123718,-9.43341264188164,-1.71180370753506,-4.43056266759243,-24.5454627077545,10.553832793224087,-12.991629914530431,"Brooks Baldwin","31394",681460
"George Valera ","CLE","OF/DH",748.3099975585938,392,-4.14861966320879,-6.2614599946207,-7.36626482811046,-3.1511581766791,-3.66675094064414,-24.5942536032632,10.553832793224087,-13.040420810039093,"George Valera","22541",671655
"Nasim Nuñez ","WSN","2B/SS/OF",583.0999755859375,378,-4.1977054910956,-9.41861708785367,-9.20372955146262,6.06071042584275,-6.34009198496315,-23.0994336895323,8.978848907125535,-13.120584782406757,"Nasim Nunez","25979",683083
"Yohel Pozo ","STL","C",999,172,0.182687235285434,-10.7998733161431,-13.567708269424,-3.43902907050791,-6.34009198496315,-33.9640154057527,19.785718440951914,-13.178296964800811,"Yohel Pozo","18848",650968
"Wenceel Pérez ","DET","OF",748.5399780273438,301,-1.35199593797797,-8.62932781454543,-8.05531409936752,-1.42393281370625,-5.57628025801486,-25.036850923612,10.553832793224087,-13.483018130387942,"Wenceel Perez","22857",672761
"Jonny DeLuca ","TBR","OF/DH",999,301,-2.15850729803311,-8.43200549621836,-8.9740464610436,-0.848191026048636,-4.81246853106657,-25.2252188124103,10.553832793224087,-13.671386019186198,"Jonny DeLuca","26365",676356
"Tyler Freeman ","COL","OF/DH",745.8599853515625,280,1.30516879260698,-9.61593940618073,-9.66309573230066,-0.560320132219828,-6.7219978484373,-25.2561843265315,10.553832793224087,-13.70235153330745,"Tyler Freeman","22532",671289
"Miguel Andujar ","SDP","3B/OF/DH",722.9099731445312,357,0.630635054262523,-7.248071586256,-8.28499718978654,-3.1511581766791,-5.19437439454072,-23.2479662929998,8.538446347189781,-13.709519945810053,"Miguel Andujar","15878",609280
"Jake Rogers ","DET","C",999,192,-2.24757445985277,-10.602550997816,-12.4192928173289,-3.43902907050791,-5.95818612148901,-34.6666334669946,19.785718440951914,-13.880915026042707,"Jake Rogers","19452",668670
"Dalton Rushing ","LAD","C",745.8300170898438,168,-1.64195865832186,-10.7998733161431,-12.6489759077479,-3.72689996433671,-5.95818612148901,-34.7758939680386,19.785718440951914,-13.990175527086684,"Dalton Rushing","31382",687221
"James McCann ","ARI","C",999,213,-1.95468261355068,-10.405228679489,-12.6489759077479,-3.43902907050791,-6.34009198496315,-34.7880082562586,19.785718440951914,-14.002289815306721,"James McCann","12859",543510
"Matt Vierling ","DET","OF",999,322,-1.22164143728606,-8.2346831778913,-8.51468028020556,-2.57541638902148,-5.19437439454072,-25.7407956789451,10.553832793224087,-14.186962885721035,"Matt Vierling","21558",663837
"Jake Bauers ","MIL","1B/OF",999,294,-3.18736944655802,-8.03736085956424,-9.20372955146262,-1.42393281370625,-4.04865680411828,-25.9010494754094,10.553832793224087,-14.34721668218533,"Jake Bauers","15194",641343
"Victor Robles ","SEA","OF",727.5399780273438,294,-2.04505578030974,-9.02397245119955,-9.89277882271968,1.16690523075302,-6.34009198496315,-26.1349938084391,10.553832793224087,-14.581161015215015,"Victor Robles","18363",645302
"Gary Sánchez ","MIL","C",999,150,-1.51777952562573,-11.1945179527972,-13.338025179005,-3.72689996433671,-5.95818612148901,-35.7354087432536,19.785718440951914,-14.949690302301734,"Gary Sanchez","11442",596142
"Drew Millas ","WSN","C/DH",999,154,-0.640727107738247,-12.1811295444325,-13.338025179005,-2.57541638902148,-7.10390371191144,-35.8392019321087,19.785718440951914,-15.053483491156765,"Drew Millas","25643",686452
"Christian Moore ","LAA","2B",748.3499755859375,336,-2.85611938734187,-7.84003854123718,-8.05531409936752,-2.28754549519268,-4.43056266759243,-25.4695801907317,9.27394518882176,-15.19563500190992,"Christian Moore","34979",695681
"Sam Haggerty ",,"OF",999,280,-1.92087664761361,-9.61593940618073,-9.66309573230066,0.591163443095403,-6.34009198496315,-26.9488403279628,10.553832793224087,-15.39500753473866,"Sam Haggerty","18054",664059
"Davis Schneider ","TOR","2B/OF",999,322,-3.69026134533832,-7.248071586256,-8.51468028020556,-2.57541638902148,-3.66675094064414,-25.6951805414655,9.27394518882176,-15.421235352643738,"Davis Schneider","23565",676914
"Austin Wynns ","ATL","C",999,166,-1.38742502493382,-11.3918402711243,-13.338025179005,-3.43902907050791,-6.7219978484373,-36.2783173940083,19.785718440951914,-15.492598953056376,"Austin Wynns","15271",642851
"Austin Martin ","MIN","OF",748.5599975585938,329,-1.64944003125704,-9.22129476952661,-8.9740464610436,-0.27244923839102,-7.10390371191144,-27.2211342121297,10.553832793224087,-15.667301418905623,"Austin Martin","27462",668885
"Nathan Lukes ","TOR","OF",999,294,-0.177499426811412,-8.62932781454543,-9.66309573230066,-2.86328728285029,-5.95818612148901,-27.2913963779968,10.553832793224087,-15.737563584772708,"Nathan Lukes","18123",664770
"Dane Myers ","CIN","OF",999,280,-1.83960797480852,-9.22129476952661,-10.5818280939767,-0.560320132219828,-5.19437439454072,-27.3974253650724,10.553832793224087,-15.843592571848326,"Dane Myers","22054",667472
"Heriberto Hernández ","MIA","OF/DH",999,301,-2.94356342814274,-7.84003854123718,-9.20372955146262,-3.1511581766791,-4.43056266759243,-27.5690523651141,10.553832793224087,-16.015219571889983,"Heriberto Hernandez","24878",681715
"Starling Marte ","KCR","DH",999,273,0.49865743255183,-9.22129476952661,-9.89277882271968,-1.13606191987744,-5.95818612148901,-25.7096642010609,8.538446347189781,-16.171217853871127,"Starling Marte","9241",516782
"Graham Pauley ","MIA","3B",999,329,-2.39613794845262,-7.64271622291012,-8.9740464610436,-2.28754549519268,-4.43056266759243,-25.7310087951914,8.538446347189781,-16.19256244800166,"Graham Pauley","31363",688363
"Brett Sullivan ","COL","C",999,154,-1.1819772194326,-11.9838072261055,-13.338025179005,-3.1511581766791,-7.48580957538558,-37.1407773766077,19.785718440951914,-16.355058935655812,"Brett Sullivan","18217",664954
"Matt Shaw ","CHC","3B",336.67999267578125,259,-1.24471978825037,-9.02397245119955,-9.66309573230066,-0.848191026048636,-5.19437439454072,-25.9743533923399,8.538446347189781,-16.43590704515015,"Matt Shaw","33322",807713
"Ramón Urías ","STL","2B/3B",999,315,-1.0269212467576,-8.2346831778913,-9.43341264188164,-3.1511581766791,-5.19437439454072,-27.0405496377504,9.27394518882176,-16.766604448928597,"Ramon Urias","18795",602104
"Rafael Marchán ","PHI","C",999,141,-1.13906675954156,-12.1811295444325,-13.797391359843,-3.43902907050791,-7.10390371191144,-37.6605204462365,19.785718440951914,-16.87480200528454,"Rafael Marchan","21646",665561
"J.C. Escarra ","NYY","C",999,130,-1.19888020240113,-12.1811295444325,-13.797391359843,-3.43902907050791,-7.10390371191144,-37.720333889096,19.785718440951914,-16.93461544814411,"J.C. Escarra","20084",641555
"Rob Refsnyder ","SEA","OF/DH",999,266,-1.78596989994472,-8.62932781454543,-10.1224619131387,-2.86328728285029,-5.19437439454072,-28.5954213050199,10.553832793224087,-17.04158851179577,"Rob Refsnyder","13770",608701
"Endy Rodríguez ","PIT","C/1B",999,105,-0.430727055260038,-12.5757741810866,-14.4864406311001,-3.43902907050791,-7.10390371191144,-38.0358746498661,19.785718440951914,-17.250156208914202,"Endy Rodriguez","25332",682848
"Tyler Heineman ","TOR","C",999,154,-1.70177210118143,-12.1811295444325,-13.567708269424,-3.1511581766791,-7.48580957538558,-38.0875776671026,19.785718440951914,-17.301859226150732,"Tyler Heineman","13897",623168
"Bryce Eldridge ","SFG","1B/DH",999,315,-3.53845161470089,-7.248071586256,-9.89277882271968,-3.43902907050791,-4.04865680411828,-28.1669878983028,9.804671645785488,-17.36231625251727,"Bryce Eldridge","33390",805811
"Reese McGuire ","CHW","C",999,134,-1.22033543234665,-12.1811295444325,-14.2567575406811,-3.43902907050791,-7.10390371191144,-38.2011552998796,19.785718440951914,-17.41543685892767,"Reese McGuire","15674",624512
"Kody Clemens ","MIN","1B/2B/OF",700.7000122070312,252,-1.86723857274981,-8.62932781454543,-10.1224619131387,-2.86328728285029,-4.43056266759243,-27.9128782508767,9.27394518882176,-17.638933062054896,"Kody Clemens","20572",665019
"Sung-Mun Song ","SDP","2B",999,287,-1.14654813247674,-9.02397245119955,-9.89277882271968,-1.99967460136387,-5.95818612148901,-28.0211601292488,9.27394518882176,-17.74721494042708,"Sung-Mun Song","37122",823550
"Oswald Peraza ","LAA","3B",999,273,-2.17541028100165,-9.02397245119955,-10.3521450035577,-0.560320132219828,-5.19437439454072,-27.3062222625195,8.538446347189781,-17.76777591532968,"Oswald Peraza","22823",672724
"Tyrone Taylor ","NYM","OF",999,259,-2.41921629941692,-9.41861708785367,-10.3521450035577,-1.42393281370625,-5.95818612148901,-29.5720973260236,10.553832793224087,-18.018264532799485,"Tyrone Taylor","13675",621438
"Andrés Chaparro ","WSN","1B",999,259,-1.52070865158392,-8.62932781454543,-10.8115111843958,-3.43902907050791,-4.43056266759243,-28.8311393886254,9.804671645785488,-18.026467742839955,"Andres Chaparro","21797",665953
"Christian Vázquez ","HOU","C",999,160,-1.9992161944605,-11.9838072261055,-14.027074450262,-3.43902907050791,-7.48580957538558,-38.9349365167215,19.785718440951914,-18.149218075769586,"Christian Vazquez","9774",543877
"Mitch Garver ","SEA","C/DH",999,109,-1.59449595145383,-12.3784518627596,-14.4864406311001,-3.43902907050791,-7.10390371191144,-39.0023212277328,19.785718440951914,-18.216602786780935,"Mitch Garver","15161",641598
"Everson Pereira ","CHW","OF",999,224,-1.70014898016264,-9.61593940618073,-11.2708773652338,-2.57541638902148,-4.81246853106657,-29.9748506716652,10.553832793224087,-18.421017878441145,"Everson Pereira","23695",677592
"Edmundo Sosa ","PHI","2B/3B",999,245,-0.600745773805406,-9.41861708785367,-10.3521450035577,-2.86328728285029,-5.57628025801486,-28.811075406082,9.27394518882176,-18.537130217260188,"Edmundo Sosa","17022",624641
"Romy Gonzalez ","BOS","1B/2B",999,196,0.231773063172247,-10.0105840428349,-11.5005604556528,-1.99967460136387,-5.57628025801486,-28.8553262946942,9.27394518882176,-18.5813811058724,"Romy Gonzalez","21562",663853
"Ezequiel Duran ","TEX","1B/SS",999,245,-0.78473834936111,-9.41861708785367,-11.0411942748148,-1.42393281370625,-5.95818612148901,-28.6266686472248,8.978848907125535,-18.647819740099287,"Ezequiel Duran","23733",677649
"Jimmy Crooks ","STL","C/DH",999,97,-0.593264400870222,-12.7730964994137,-14.9458068119381,-3.72689996433671,-7.48580957538558,-39.5248772519444,19.785718440951914,-18.73915881099244,"Jimmy Crooks","31354",699625
"JJ Bleday ","CIN","OF",748.5800170898438,231,-1.88414155571835,-9.22129476952661,-11.0411942748148,-3.1511581766791,-5.19437439454072,-30.4921631712796,10.553832793224087,-18.938330378055465,"JJ Bleday","26368",668709
"James Outman ","MIN","OF",999,210,-2.3717535925489,-9.81326172450779,-11.0411942748148,-2.28754549519268,-5.19437439454072,-30.7081294816049,10.553832793224087,-19.154296688380782,"James Outman","24770",681546
"Ryan Ritter ","COL","2B/SS",999,259,-1.24471978825037,-9.61593940618073,-10.1224619131387,-2.57541638902148,-5.57628025801486,-29.1348177546061,8.978848907125535,-19.15596884748061,"Ryan Ritter","31500",690022
"Carlos Santana ","ARI","1B",999,357,-4.95057877628695,-8.2346831778913,-9.20372955146262,-2.57541638902148,-5.19437439454072,-30.1587822892031,9.804671645785488,-19.354110643417584,"Carlos Santana","2396",467793
"Braxton Fulford ","COL","C",999,64,-0.242182232727348,-13.3650634543949,-15.6348560831952,-3.43902907050791,-7.48580957538558,-40.1669404162109,19.785718440951914,-19.381221975259006,"Braxton Fulford","29704",690924
"David Hamilton ","MIL","2B",743.3300170898438,203,-2.45302226535399,-10.9971956344702,-11.9599266364909,2.03051791223944,-6.34009198496315,-29.7197186090387,9.27394518882176,-19.44577342021696,"David Hamilton","27531",666152
"Daniel Susac ","SFG","C",999,77,-0.815615189339979,-13.1677411360678,-15.4051729927762,-3.43902907050791,-7.48580957538558,-40.3133679640775,19.785718440951914,-19.527649523125554,"Daniel Susac","31441",691740
"Jeremiah Jackson ","BAL","OF",999,203,-1.40270488688357,-9.41861708785367,-12.1896097269099,-2.57541638902148,-5.57628025801486,-31.1626283486835,10.553832793224087,-19.608795555459377,"Jeremiah Jackson","22239",669236
"Michael Massey ","KCR","2B",999,252,-0.714197291528777,-9.22129476952661,-11.2708773652338,-3.1511581766791,-5.57628025801486,-29.9338078609832,9.27394518882176,-19.65986267216139,"Michael Massey","27684",686681
"Angel Martínez ","CLE","2B/OF",748.5800170898438,280,-2.02360055036422,-9.22129476952661,-10.3521450035577,-2.57541638902148,-5.95818612148901,-30.130642833959,9.27394518882176,-19.85669764513728,"Angel Martinez","26540",682657
"Andy Ibáñez ","NYM","3B",999,266,-1.09291005761294,-9.22129476952661,-10.5818280939767,-2.57541638902148,-5.95818612148901,-29.4296354316268,8.538446347189781,-19.891189084437002,"Andy Ibanez","18819",628451
"Jonah Heim ","ATH","C/DH",999,70,-0.528898711033664,-13.3650634543949,-15.6348560831952,-3.72689996433671,-7.48580957538558,-40.741527788346,19.785718440951914,-19.955809347394126,"Jonah Heim","16930",641680
"Dom Keegan ","TBR","C",999,64,-0.691436056643848,-13.3650634543949,-15.6348560831952,-3.72689996433671,-7.48580957538558,-40.9040651339562,19.785718440951914,-20.118346693004312,"Dom Keegan","sa3020194",681371
"Tom Murphy ",,"C",999,51,-0.301995675586921,-13.562385772722,-15.8645391736142,-3.72689996433671,-7.48580957538558,-40.9416301616454,19.785718440951914,-20.155911720693464,"Tom Murphy","13499",608596
"Coby Mayo ","BAL","1B",459.1600036621094,189,-0.807816700325417,-9.81326172450779,-11.7302435460718,-3.43902907050791,-5.19437439454072,-30.9847254359537,9.804671645785488,-20.180053790168188,"Coby Mayo","28312",691723
"Austin Hedges ","CLE","C",999,141,-3.1093470157905,-12.7730964994137,-14.7161237215191,-3.1511581766791,-7.48580957538558,-41.235534988788,19.785718440951914,-20.449816547836082,"Austin Hedges","12976",595978
"Amed Rosario ","NYY","3B",999,224,0.24867604614078,-10.2079063611619,-11.0411942748148,-2.28754549519268,-6.7219978484373,-30.0099679334659,8.538446347189781,-20.471521586276104,"Amed Rosario","15518",642708
"Colt Emerson ","SEA","3B/SS",999,294,-2.84083952539213,-9.22129476952661,-9.89277882271968,-2.57541638902148,-5.95818612148901,-30.4885156281489,8.978848907125535,-20.509666721023383,"Colt Emerson","33575",806068
"Bryce Teodosio ","LAA","OF",999,259,-3.94024273174936,-10.602550997816,-10.8115111843958,-0.27244923839102,-6.7219978484373,-32.3487520007895,10.553832793224087,-20.794919207565396,"Bryce Teodosio","29524",669326
"Otto Kemp ","PHI","3B",999,231,-1.61888030735755,-9.81326172450779,-10.8115111843958,-2.57541638902148,-5.57628025801486,-30.3953498632974,8.538446347189781,-20.856903516107668,"Otto Kemp","31792",805249
"Rafael Flores Jr. ","PIT","C/1B",999,47,-0.291268060614161,-13.759708091049,-16.0942222640332,-3.72689996433671,-7.86771543885973,-41.7398138188928,19.785718440951914,-20.95409537794093,"Rafael Flores Jr.","31991",804668
"Troy Johnston ","COL","OF",748.4099731445312,175,-0.337107646463398,-11.1945179527972,-12.6489759077479,-1.71180370753506,-6.7219978484373,-32.6144030629809,10.553832793224087,-21.060570269756806,"Troy Johnston","26143",687859
"Austin Barnes ",,"C/1B",999,64,-0.956697305004644,-13.759708091049,-15.8645391736142,-3.43902907050791,-7.86771543885973,-41.8876890790355,19.785718440951914,-21.101970638083582,"Austin Barnes","12158",605131
"Javier Sanoja ","MIA","2B/3B/OF",999,217,-0.0058575872472559,-10.7998733161431,-11.5005604556528,-1.99967460136387,-7.10390371191144,-31.4098696723185,9.27394518882176,-21.135924483496723,"Javier Sanoja","28253",691594
"Jesus Rodriguez ","SFG","C/OF",999,33,-0.16708892791803,-14.1543527277031,-16.3239053544522,-3.43902907050791,-7.86771543885973,-41.9520915194411,19.785718440951914,-21.166373078489134,"Jesus Rodriguez","26991",683679
"Blaze Alexander ","BAL","3B",745.9099731445312,259,-2.8470148933879,-9.41861708785367,-10.5818280939767,-2.28754549519268,-5.57628025801486,-30.7112858284258,8.538446347189781,-21.172839481236068,"Blaze Alexander","23789",677942
"Robert Hassell III ","WSN","OF",999,238,-1.65106315227583,-10.602550997816,-12.1896097269099,-1.99967460136387,-6.34009198496315,-32.7829904633288,10.553832793224087,-21.229157670104684,"Robert Hassell III","27482",690987
"José Tena ","WSN","3B",999,231,-0.833824177247922,-10.405228679489,-11.5005604556528,-1.71180370753506,-6.34009198496315,-30.7915090048879,8.538446347189781,-21.25306265769815,"Jose Tena","23691",677588
"Alex Jackson ","MIN","C",999,32,-0.16708892791803,-13.9570304093761,-16.3239053544522,-3.72689996433671,-7.86771543885973,-42.0426400949428,19.785718440951914,-21.25692165399088,"Alex Jackson","17276",656577
"Alan Roden ","MIN","OF",999,196,-0.461286779159529,-10.9971956344702,-11.9599266364909,-2.86328728285029,-6.7219978484373,-33.0036941814081,10.553832793224087,-21.44986138818405,"Alan Roden","31564",702176
"Abimelec Ortiz ","WSN","1B",999,203,-1.56524223249375,-10.0105840428349,-11.9599266364909,-3.72689996433671,-5.19437439454072,-32.4570272706969,9.804671645785488,-21.652355624911404,"Abimelec Ortiz","sa3016926",694673
"Nathan Church ","STL","OF",999,217,-0.709645044551791,-10.9971956344702,-12.1896097269099,-2.28754549519268,-7.10390371191144,-33.2878996130359,10.553832793224087,-21.734066819811858,"Nathan Church","31357",701675
"Ben Williamson ","TBR","3B",999,266,-1.35817130597374,-10.2079063611619,-10.8115111843958,-2.28754549519268,-6.7219978484373,-31.3871321951614,8.538446347189781,-21.848685847971613,"Ben Williamson","33197",810938
"Riley Adams ","WSN","C",999,19,-0.134906082999751,-14.3516750460302,-16.7832715352903,-3.72689996433671,-7.86771543885973,-42.8644680675167,19.785718440951914,-22.07874962656476,"Riley Adams","19864",656180
